LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
5588,081111,024215,17645,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6620374240539015091 terminating,E4,PacketResponder <*> for block <*> terminating
5589,081111,024215,17645,INFO,dfs.DataNode$PacketResponder,Received block blk_6620374240539015091 of size 67108864 from /10.250.14.196,E7,Received block <*> of size <*> from <*>
5590,081111,024215,17749,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6620374240539015091 terminating,E4,PacketResponder <*> for block <*> terminating
5591,081111,024215,17749,INFO,dfs.DataNode$PacketResponder,Received block blk_6620374240539015091 of size 67108864 from /10.250.14.196,E7,Received block <*> of size <*> from <*>
5592,081111,024215,18029,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6620374240539015091 terminating,E4,PacketResponder <*> for block <*> terminating
5593,081111,024215,18029,INFO,dfs.DataNode$PacketResponder,Received block blk_6620374240539015091 of size 67108864 from /10.251.30.6,E7,Received block <*> of size <*> from <*>
5594,081111,024215,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.196:50010 is added to blk_6620374240539015091 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5595,081111,024215,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.5.237:50010 is added to blk_6620374240539015091 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5596,081111,024215,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_6620374240539015091 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5597,081111,024256,17774,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5365434830974067795 src: /10.251.214.175:45477 dest: /10.251.214.175:50010,E0,Receiving block <*> src: <*> dest: <*>
5598,081111,024256,17826,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5365434830974067795 src: /10.251.67.4:49257 dest: /10.251.67.4:50010,E0,Receiving block <*> src: <*> dest: <*>
5599,081111,024256,17831,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5365434830974067795 src: /10.251.67.4:58871 dest: /10.251.67.4:50010,E0,Receiving block <*> src: <*> dest: <*>
5600,081111,024256,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000399_0/part-00399. blk_5365434830974067795,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
5601,081111,024349,17775,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_5365434830974067795 terminating,E4,PacketResponder <*> for block <*> terminating
5602,081111,024349,17775,INFO,dfs.DataNode$PacketResponder,Received block blk_5365434830974067795 of size 67108864 from /10.251.214.175,E7,Received block <*> of size <*> from <*>
5603,081111,024349,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.19:50010 is added to blk_5365434830974067795 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5604,081111,024350,17827,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5365434830974067795 terminating,E4,PacketResponder <*> for block <*> terminating
5605,081111,024350,17827,INFO,dfs.DataNode$PacketResponder,Received block blk_5365434830974067795 of size 67108864 from /10.251.67.4,E7,Received block <*> of size <*> from <*>
5606,081111,024350,17832,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5365434830974067795 terminating,E4,PacketResponder <*> for block <*> terminating
5607,081111,024350,17832,INFO,dfs.DataNode$PacketResponder,Received block blk_5365434830974067795 of size 67108864 from /10.251.67.4,E7,Received block <*> of size <*> from <*>
5608,081111,024350,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_5365434830974067795 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5609,081111,024350,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.175:50010 is added to blk_5365434830974067795 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5610,081111,024457,17998,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1151532768786680725 src: /10.251.42.84:49604 dest: /10.251.42.84:50010,E0,Receiving block <*> src: <*> dest: <*>
5611,081111,024457,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000373_0/part-00373. blk_1151532768786680725,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
5612,081111,024458,18027,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1151532768786680725 src: /10.251.42.84:60698 dest: /10.251.42.84:50010,E0,Receiving block <*> src: <*> dest: <*>
5613,081111,024502,17989,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1151532768786680725 src: /10.251.215.16:45224 dest: /10.251.215.16:50010,E0,Receiving block <*> src: <*> dest: <*>
5614,081111,024533,17990,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1151532768786680725 terminating,E4,PacketResponder <*> for block <*> terminating
5615,081111,024533,17990,INFO,dfs.DataNode$PacketResponder,Received block blk_1151532768786680725 of size 67108864 from /10.251.215.16,E7,Received block <*> of size <*> from <*>
5616,081111,024533,17999,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1151532768786680725 terminating,E4,PacketResponder <*> for block <*> terminating
5617,081111,024533,17999,INFO,dfs.DataNode$PacketResponder,Received block blk_1151532768786680725 of size 67108864 from /10.251.42.84,E7,Received block <*> of size <*> from <*>
5618,081111,024533,18028,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1151532768786680725 terminating,E4,PacketResponder <*> for block <*> terminating
5619,081111,024533,18028,INFO,dfs.DataNode$PacketResponder,Received block blk_1151532768786680725 of size 67108864 from /10.251.42.84,E7,Received block <*> of size <*> from <*>
5620,081111,024533,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.16:50010 is added to blk_1151532768786680725 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5621,081111,024533,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.84:50010 is added to blk_1151532768786680725 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5622,081111,024533,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.15:50010 is added to blk_1151532768786680725 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5623,081111,024716,17938,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-358890858501170098 src: /10.251.66.192:33756 dest: /10.251.66.192:50010,E0,Receiving block <*> src: <*> dest: <*>
5624,081111,024716,17983,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-358890858501170098 src: /10.250.6.4:54698 dest: /10.250.6.4:50010,E0,Receiving block <*> src: <*> dest: <*>
5625,081111,024716,17985,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-358890858501170098 src: /10.250.6.4:45134 dest: /10.250.6.4:50010,E0,Receiving block <*> src: <*> dest: <*>
5626,081111,024716,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000208_0/part-00208. blk_-358890858501170098,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
5627,081111,024744,18082,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7717720559218514250 src: /10.251.26.8:35499 dest: /10.251.26.8:50010,E0,Receiving block <*> src: <*> dest: <*>
5628,081111,024744,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000139_0/part-00139. blk_7717720559218514250,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
5629,081111,024745,17939,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-358890858501170098 terminating,E4,PacketResponder <*> for block <*> terminating
5630,081111,024745,17939,INFO,dfs.DataNode$PacketResponder,Received block blk_-358890858501170098 of size 67108864 from /10.251.66.192,E7,Received block <*> of size <*> from <*>
5631,081111,024745,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.6:50010 is added to blk_-358890858501170098 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5632,081111,024746,17984,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-358890858501170098 terminating,E4,PacketResponder <*> for block <*> terminating
5633,081111,024746,17984,INFO,dfs.DataNode$PacketResponder,Received block blk_-358890858501170098 of size 67108864 from /10.250.6.4,E7,Received block <*> of size <*> from <*>
5634,081111,024746,17986,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-358890858501170098 terminating,E4,PacketResponder <*> for block <*> terminating
5635,081111,024746,17986,INFO,dfs.DataNode$PacketResponder,Received block blk_-358890858501170098 of size 67108864 from /10.250.6.4,E7,Received block <*> of size <*> from <*>
5636,081111,024746,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-358890858501170098 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5637,081111,024746,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_-358890858501170098 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5638,081111,024929,17840,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5319169256678924987 src: /10.251.193.175:48574 dest: /10.251.193.175:50010,E0,Receiving block <*> src: <*> dest: <*>
5639,081111,024929,17928,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5319169256678924987 src: /10.251.202.209:50776 dest: /10.251.202.209:50010,E0,Receiving block <*> src: <*> dest: <*>
5640,081111,024929,18122,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5319169256678924987 src: /10.251.193.175:59916 dest: /10.251.193.175:50010,E0,Receiving block <*> src: <*> dest: <*>
5641,081111,024929,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000462_0/part-00462. blk_5319169256678924987,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
5642,081111,024933,17841,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5319169256678924987 terminating,E4,PacketResponder <*> for block <*> terminating
5643,081111,024933,17841,INFO,dfs.DataNode$PacketResponder,Received block blk_5319169256678924987 of size 3546484 from /10.251.193.175,E7,Received block <*> of size <*> from <*>
5644,081111,024933,17929,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_5319169256678924987 terminating,E4,PacketResponder <*> for block <*> terminating
5645,081111,024933,17929,INFO,dfs.DataNode$PacketResponder,Received block blk_5319169256678924987 of size 3546484 from /10.251.202.209,E7,Received block <*> of size <*> from <*>
5646,081111,024933,18123,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5319169256678924987 terminating,E4,PacketResponder <*> for block <*> terminating
5647,081111,024933,18123,INFO,dfs.DataNode$PacketResponder,Received block blk_5319169256678924987 of size 3546484 from /10.251.193.175,E7,Received block <*> of size <*> from <*>
5648,081111,024933,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_5319169256678924987 size 3546484,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5649,081111,024933,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.175:50010 is added to blk_5319169256678924987 size 3546484,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5650,081111,024933,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.209:50010 is added to blk_5319169256678924987 size 3546484,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5651,081111,025135,17834,INFO,dfs.DataNode$DataXceiver,Receiving block blk_526318514703895104 src: /10.250.10.213:35196 dest: /10.250.10.213:50010,E0,Receiving block <*> src: <*> dest: <*>
5652,081111,025135,18100,INFO,dfs.DataNode$DataXceiver,Receiving block blk_526318514703895104 src: /10.250.10.213:50385 dest: /10.250.10.213:50010,E0,Receiving block <*> src: <*> dest: <*>
5653,081111,025135,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000502_0/part-00502. blk_526318514703895104,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
5654,081111,025136,18236,INFO,dfs.DataNode$DataXceiver,Receiving block blk_526318514703895104 src: /10.251.201.204:52404 dest: /10.251.201.204:50010,E0,Receiving block <*> src: <*> dest: <*>
5655,081111,025208,17835,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_526318514703895104 terminating,E4,PacketResponder <*> for block <*> terminating
5656,081111,025208,17835,INFO,dfs.DataNode$PacketResponder,Received block blk_526318514703895104 of size 67108864 from /10.250.10.213,E7,Received block <*> of size <*> from <*>
5657,081111,025208,18101,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_526318514703895104 terminating,E4,PacketResponder <*> for block <*> terminating
5658,081111,025208,18101,INFO,dfs.DataNode$PacketResponder,Received block blk_526318514703895104 of size 67108864 from /10.250.10.213,E7,Received block <*> of size <*> from <*>
5659,081111,025208,18237,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_526318514703895104 terminating,E4,PacketResponder <*> for block <*> terminating
5660,081111,025208,18237,INFO,dfs.DataNode$PacketResponder,Received block blk_526318514703895104 of size 67108864 from /10.251.201.204,E7,Received block <*> of size <*> from <*>
5661,081111,025208,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.245:50010 is added to blk_526318514703895104 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5662,081111,025208,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.201.204:50010 is added to blk_526318514703895104 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5663,081111,025208,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.213:50010 is added to blk_526318514703895104 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
5664,081111,025237,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_7204146091226465252,E3,Verification succeeded for <*>
5665,081111,025351,17849,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3887862440311311730 src: /10.250.14.224:42109 dest: /10.250.14.224:50010,E0,Receiving block <*> src: <*> dest: <*>
5666,081111,025351,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000754_0/part-00754. blk_3887862440311311730,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
5667,081111,025355,17844,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3486138826081014839 src: /10.251.123.132:58503 dest: /10.251.123.132:50010,E0,Receiving block <*> src: <*> dest: <*>
5668,081111,025355,17941,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3486138826081014839 src: /10.251.123.132:47416 dest: /10.251.123.132:50010,E0,Receiving block <*> src: <*> dest: <*>
5669,081111,025355,18035,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3887862440311311730 src: /10.250.14.224:51950 dest: /10.250.14.224:50010,E0,Receiving block <*> src: <*> dest: <*>
5670,081111,025355,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000635_0/part-00635. blk_3486138826081014839,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
5671,081111,025357,18301,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3486138826081014839 src: /10.251.127.243:48611 dest: /10.251.127.243:50010,E0,Receiving block <*> src: <*> dest: <*>
5672,081111,025402,18185,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3887862440311311730 src: /10.251.42.246:54499 dest: /10.251.42.246:50010,E0,Receiving block <*> src: <*> dest: <*>
5673,081111,025423,17845,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3486138826081014839 terminating,E4,PacketResponder <*> for block <*> terminating
5674,081111,025423,17845,INFO,dfs.DataNode$PacketResponder,Received block blk_3486138826081014839 of size 67108864 from /10.251.123.132,E7,Received block <*> of size <*> from <*>
5675,081111,025423,17942,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_3486138826081014839 terminating,E4,PacketResponder <*> for block <*> terminating
5676,081111,025423,17942,INFO,dfs.DataNode$PacketResponder,Received block blk_3486138826081014839 of size 67108864 from /10.251.123.132,E7,Received block <*> of size <*> from <*>
5677,081111,025423,18303,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3486138826081014839 terminating,E4,PacketResponder <*> for block <*> terminating
5678,081111,025423,18303,INFO,dfs.DataNode$PacketResponder,Received block blk_3486138826081014839 of size 67108864 from /10.251.127.243,E7,Received block <*> of size <*> from <*>
5679,081111,025423,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.209:50010 is added to blk_3486138826081014839 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
